name,keyword_id,wine_id,group_name,count
Dom Ruinart Blanc de Blancs Brut Champagne,195,1192720,tree_fruit,86
Chablis Grand Cru 'Valmur',195,1198994,tree_fruit,11
Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize',195,1203712,tree_fruit,20
Brut Rosé Champagne,195,1211816,tree_fruit,91
Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,195,1214878,tree_fruit,13
Grand Siècle Champagne (Grande Cuvée),195,1238419,tree_fruit,136
'Giulio Ferrari' Riserva del Fondatore,195,1256452,tree_fruit,15
Silex,195,1257923,tree_fruit,48
Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',195,1260481,tree_fruit,13
Amour de Deutz Millésimé Brut Champagne,195,1301256,tree_fruit,25
Pur Sang,195,1313331,tree_fruit,29
Blanc des Millénaires,195,1441099,tree_fruit,66
Cava Celler Batlle,195,1476982,tree_fruit,15
Chassagne-Montrachet,195,1684635,tree_fruit,10
Sir Winston Churchill Brut Champagne,195,1692390,tree_fruit,127
5 Puttonyos Aszú (Blue Label),195,1789271,tree_fruit,12
Les Clos Chablís Grand Cru,195,1974097,tree_fruit,11
One Sixteen Chardonnay,195,2052637,tree_fruit,43
V.P Extra Brut Champagne Grand Cru 'Ambonnay',195,2148396,tree_fruit,26
Brut Champagne (Gold),195,2240674,tree_fruit,28
Aile d'Argent Blanc Bordeaux,195,2284844,tree_fruit,12
Gaia & Rey Langhe,195,2410111,tree_fruit,20
P2 Plénitude Brut Champagne,195,3102815,tree_fruit,30
Cuvée des Enchanteleurs Brut Champagne,195,3630450,tree_fruit,11
Toscana Bianco,195,4344177,tree_fruit,16
Puligny-Montrachet Premier Cru ' Clos de la Truffière',195,4740498,tree_fruit,17
Grande Cuvée,195,7122486,tree_fruit,304
St. Henri Shiraz,417,1268,microbio,10
St. Henri Shiraz,417,1268,non_oak,10
Siepi,417,1471,microbio,13
Siepi,417,1471,non_oak,13
Tenuta Tignanello 'Solaia',417,1651,microbio,19
Tenuta Tignanello 'Solaia',417,1651,non_oak,19
Tignanello,417,1652,microbio,61
Tignanello,417,1652,non_oak,61
Tenuta Guado al Tasso Bolgheri Superiore,417,1658,microbio,22
Tenuta Guado al Tasso Bolgheri Superiore,417,1658,non_oak,22
Pian delle Vigne Brunello di Montalcino,417,1675,microbio,11
Pian delle Vigne Brunello di Montalcino,417,1675,non_oak,11
Castello della Sala Cervaro della Sala,417,1688,microbio,78
Castello della Sala Cervaro della Sala,417,1688,non_oak,78
Chardonnay,417,1697,microbio,89
Chardonnay,417,1697,non_oak,89
Malbec Argentino,417,1869,microbio,14
Malbec Argentino,417,1869,non_oak,14
Puligny-Montrachet 1er Cru 'La Garenne',417,2997,microbio,13
Puligny-Montrachet 1er Cru 'La Garenne',417,2997,non_oak,13
Monte Bello,417,3715,microbio,15
Monte Bello,417,3715,non_oak,15
Pauillac (Premier Grand Cru Classé),417,3908,microbio,17
Pauillac (Premier Grand Cru Classé),417,3908,non_oak,17
Almaviva,417,4086,microbio,30
Almaviva,417,4086,non_oak,30
Sassicaia,417,5078,microbio,47
Sassicaia,417,5078,non_oak,47
Pavillon Rouge du Château Margaux,417,6020,microbio,13
Pavillon Rouge du Château Margaux,417,6020,non_oak,13
Toscana Batar,417,6935,microbio,19
Toscana Batar,417,6935,non_oak,19
Papillon,417,7073,microbio,38
Papillon,417,7073,non_oak,38
Amarone della Valpolicella Classico,417,7103,microbio,25
Amarone della Valpolicella Classico,417,7103,non_oak,25
Corton-Charlemagne Grand Cru,417,7273,microbio,43
Corton-Charlemagne Grand Cru,417,7273,non_oak,43
Torre Muga,417,7494,microbio,18
Torre Muga,417,7494,non_oak,18
Gran Reserva 890,417,7971,microbio,26
Gran Reserva 890,417,7971,non_oak,26
Amarone della Valpolicella Classico,417,8195,microbio,15
Amarone della Valpolicella Classico,417,8195,non_oak,15
Brut Cuvée Champagne Rosé,417,8305,microbio,251
Brut Cuvée Champagne Rosé,417,8305,non_oak,251
Grand Vin de Château Palmer (Grand Cru Classé),417,9220,microbio,35
Grand Vin de Château Palmer (Grand Cru Classé),417,9220,non_oak,35
Brunello di Montalcino,417,9710,microbio,14
Brunello di Montalcino,417,9710,non_oak,14
Dominus (Christian Moueix),417,9958,microbio,25
Dominus (Christian Moueix),417,9958,non_oak,25
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,10175,microbio,23
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,10175,non_oak,23
Hermitage La Chapelle Rouge,417,10922,microbio,18
Hermitage La Chapelle Rouge,417,10922,non_oak,18
Castillo Ygay Gran Reserva Especial Tinto,417,11001,microbio,34
Castillo Ygay Gran Reserva Especial Tinto,417,11001,non_oak,34
Puligny-Montrachet Enseignères,417,11038,microbio,11
Puligny-Montrachet Enseignères,417,11038,non_oak,11
Malleolus,417,11604,microbio,26
Malleolus,417,11604,non_oak,26
60 Sessantanni Old Vines Primitivo di Manduria,417,11890,microbio,11
60 Sessantanni Old Vines Primitivo di Manduria,417,11890,non_oak,11
Ribera del Duero Reserva,417,12263,microbio,22
Ribera del Duero Reserva,417,12263,non_oak,22
Amarone della Valpolicella Classico,417,12393,microbio,14
Amarone della Valpolicella Classico,417,12393,non_oak,14
Clos Apalta,417,13759,microbio,13
Clos Apalta,417,13759,non_oak,13
Pauillac (Grand Cru Classé),417,14362,microbio,49
Pauillac (Grand Cru Classé),417,14362,non_oak,49
Bricco dell'Uccellone Barbera d'Asti,417,15149,microbio,11
Bricco dell'Uccellone Barbera d'Asti,417,15149,non_oak,11
Blanc de Blancs Brut Champagne Grand Cru,417,15617,microbio,126
Blanc de Blancs Brut Champagne Grand Cru,417,15617,non_oak,126
Cabernet Sauvignon,417,16578,microbio,26
Cabernet Sauvignon,417,16578,non_oak,26
Insignia,417,16587,microbio,29
Insignia,417,16587,non_oak,29
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,16778,microbio,13
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,16778,non_oak,13
Barsac (Premier Grand Cru Classé),417,16786,microbio,19
Barsac (Premier Grand Cru Classé),417,16786,non_oak,19
Pessac-Léognan (Grand Cru Classé de Graves),417,17656,microbio,31
Pessac-Léognan (Grand Cru Classé de Graves),417,17656,non_oak,31
Pomerol,417,18555,microbio,31
Pomerol,417,18555,non_oak,31
Cirsion Rioja,417,18717,microbio,10
Cirsion Rioja,417,18717,non_oak,10
Chardonnay,417,18903,microbio,13
Chardonnay,417,18903,non_oak,13
La Grande Année Brut Champagne,417,18931,microbio,525
La Grande Année Brut Champagne,417,18931,non_oak,525
Costasera Amarone della Valpolicella Classico,417,21929,microbio,34
Costasera Amarone della Valpolicella Classico,417,21929,non_oak,34
Bolgheri Superiore,417,22447,microbio,40
Bolgheri Superiore,417,22447,non_oak,40
Le Serre Nuove,417,22448,microbio,24
Le Serre Nuove,417,22448,non_oak,24
Saint-Julien (Grand Cru Classé),417,22685,microbio,43
Saint-Julien (Grand Cru Classé),417,22685,non_oak,43
Flaccianello della Pieve,417,22721,microbio,25
Flaccianello della Pieve,417,22721,non_oak,25
Cuvée Annamaria Clementi (Extra Brut),417,23130,microbio,40
Cuvée Annamaria Clementi (Extra Brut),417,23130,non_oak,40
Puligny-Montrachet,417,24139,microbio,27
Puligny-Montrachet,417,24139,non_oak,27
Aconcagua Valley,417,25474,microbio,29
Aconcagua Valley,417,25474,non_oak,29
Corton-Charlemagne Grand Cru,417,41524,microbio,16
Corton-Charlemagne Grand Cru,417,41524,non_oak,16
Saint-Julien (Grand Cru Classé),417,61744,microbio,32
Saint-Julien (Grand Cru Classé),417,61744,non_oak,32
Cabernet Sauvignon,417,66284,microbio,78
Cabernet Sauvignon,417,66284,non_oak,78
Special Selection Cabernet Sauvignon,417,66294,microbio,25
Special Selection Cabernet Sauvignon,417,66294,non_oak,25
Blanc de Blancs Brut Champagne (Vintage),417,74300,microbio,56
Blanc de Blancs Brut Champagne (Vintage),417,74300,non_oak,56
Cristal Brut Champagne (Millésimé),417,74304,microbio,464
Cristal Brut Champagne (Millésimé),417,74304,non_oak,464
Cristal Rosé Brut Champagne (Millésimé),417,74306,microbio,51
Cristal Rosé Brut Champagne (Millésimé),417,74306,non_oak,51
Cos d'Estournel,417,74346,microbio,54
Cos d'Estournel,417,74346,non_oak,54
Nine Popes,417,75183,microbio,14
Nine Popes,417,75183,non_oak,14
Redigaffi Toscana,417,75816,microbio,11
Redigaffi Toscana,417,75816,non_oak,11
Quinta da Leda Douro,417,75978,microbio,10
Quinta da Leda Douro,417,75978,non_oak,10
Belondrade y Lurton,417,76476,microbio,13
Belondrade y Lurton,417,76476,non_oak,13
Unico,417,77137,microbio,38
Unico,417,77137,non_oak,38
Ribera del Duero,417,77171,microbio,59
Ribera del Duero,417,77171,non_oak,59
Toro,417,77172,microbio,58
Toro,417,77172,non_oak,58
Tokaji Aszú 3 Puttonyos,417,77182,microbio,10
Tokaji Aszú 3 Puttonyos,417,77182,non_oak,10
Cepparello Red,417,77462,microbio,11
Cepparello Red,417,77462,non_oak,11
Belle Epoque Brut Champagne,417,79162,microbio,239
Belle Epoque Brut Champagne,417,79162,non_oak,239
Pauillac (Grand Cru Classé),417,79262,microbio,43
Pauillac (Grand Cru Classé),417,79262,non_oak,43
Saint-Julien (Grand Cru Classé),417,79265,microbio,30
Saint-Julien (Grand Cru Classé),417,79265,non_oak,30
Vintage,417,79631,microbio,356
Vintage,417,79631,non_oak,356
Rosé,417,79632,microbio,65
Rosé,417,79632,non_oak,65
Collection,417,79633,microbio,28
Collection,417,79633,non_oak,28
Clos du Mesnil,417,79635,microbio,33
Clos du Mesnil,417,79635,non_oak,33
Pauillac (Grand Cru Classé),417,79762,microbio,42
Pauillac (Grand Cru Classé),417,79762,non_oak,42
Flor de Pingus,417,79814,microbio,26
Flor de Pingus,417,79814,non_oak,26
Cuvée Nicolas François Billecart Brut Champagne,417,79835,microbio,159
Cuvée Nicolas François Billecart Brut Champagne,417,79835,non_oak,159
La Grande Dame Brut Champagne,417,79836,microbio,244
La Grande Dame Brut Champagne,417,79836,non_oak,244
Saint-Estèphe (Grand Cru Classé),417,80472,microbio,35
Saint-Estèphe (Grand Cru Classé),417,80472,non_oak,35
Saint-Julien (Grand Cru Classé),417,81848,microbio,29
Saint-Julien (Grand Cru Classé),417,81848,non_oak,29
Pomerol,417,81849,microbio,14
Pomerol,417,81849,non_oak,14
Pessac-Léognan (Grand Cru Classé de Graves),417,82613,microbio,36
Pessac-Léognan (Grand Cru Classé de Graves),417,82613,non_oak,36
Corton-Charlemagne Grand Cru,417,82779,microbio,57
Corton-Charlemagne Grand Cru,417,82779,non_oak,57
Luce,417,83594,microbio,15
Luce,417,83594,non_oak,15
Clos des Goisses Champagne,417,83818,microbio,53
Clos des Goisses Champagne,417,83818,non_oak,53
Brut Champagne,417,86684,microbio,2165
Brut Champagne,417,86684,non_oak,2165
Pomerol,417,95444,microbio,23
Pomerol,417,95444,non_oak,23
Contador Rioja,417,98838,microbio,10
Contador Rioja,417,98838,non_oak,10
Clos de la Coulée de Serrant,417,100492,microbio,12
Clos de la Coulée de Serrant,417,100492,non_oak,12
Pomerol,417,768733,microbio,16
Pomerol,417,768733,non_oak,16
Pomerol,417,1098770,microbio,14
Pomerol,417,1098770,non_oak,14
Pomerol,417,1098981,microbio,10
Pomerol,417,1098981,non_oak,10
Pomerol,417,1099373,microbio,10
Pomerol,417,1099373,non_oak,10
Continuum Estate,417,1104820,microbio,11
Continuum Estate,417,1104820,non_oak,11
Trebbiano d'Abruzzo,417,1105696,microbio,11
Trebbiano d'Abruzzo,417,1105696,non_oak,11
ARTEMIS Cabernet Sauvignon,417,1107336,microbio,60
ARTEMIS Cabernet Sauvignon,417,1107336,non_oak,60
Pomerol,417,1108737,microbio,16
Pomerol,417,1108737,non_oak,16
Nuits-Saint-Georges 1er Cru Les Damodes,417,1109332,microbio,13
Nuits-Saint-Georges 1er Cru Les Damodes,417,1109332,non_oak,13
Serral del Vell Brut Nature,417,1109743,microbio,30
Serral del Vell Brut Nature,417,1109743,non_oak,30
Saint-Julien (Grand Cru Classé),417,1115658,microbio,54
Saint-Julien (Grand Cru Classé),417,1115658,non_oak,54
Pauillac (Grand Cru Classé),417,1125543,microbio,37
Pauillac (Grand Cru Classé),417,1125543,non_oak,37
Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,417,1127349,microbio,100
Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne,417,1127349,non_oak,100
Château Margaux (Premier Grand Cru Classé),417,1127795,microbio,38
Château Margaux (Premier Grand Cru Classé),417,1127795,non_oak,38
Châteauneuf-du-Pape,417,1134803,microbio,41
Châteauneuf-du-Pape,417,1134803,non_oak,41
Sauternes (Premier Grand Cru Classé),417,1135215,microbio,44
Sauternes (Premier Grand Cru Classé),417,1135215,non_oak,44
Alexander Valley Cabernet Sauvignon,417,1135641,microbio,31
Alexander Valley Cabernet Sauvignon,417,1135641,non_oak,31
One Point Five Cabernet Sauvignon,417,1135642,microbio,10
One Point Five Cabernet Sauvignon,417,1135642,non_oak,10
Grange,417,1136930,microbio,33
Grange,417,1136930,non_oak,33
Comtes de Champagne Blanc de Blancs,417,1136950,microbio,587
Comtes de Champagne Blanc de Blancs,417,1136950,non_oak,587
Georges De Latour Private Reserve Cabernet Sauvignon,417,1138019,microbio,23
Georges De Latour Private Reserve Cabernet Sauvignon,417,1138019,non_oak,23
Tinto,417,1139434,microbio,21
Tinto,417,1139434,non_oak,21
Brut Rosé Champagne,417,1148298,microbio,158
Brut Rosé Champagne,417,1148298,non_oak,158
Pessac-Léognan (Premier Grand Cru Classé),417,1152755,microbio,38
Pessac-Léognan (Premier Grand Cru Classé),417,1152755,non_oak,38
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,1153702,microbio,15
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,1153702,non_oak,15
Sauternes,417,1153863,microbio,49
Sauternes,417,1153863,non_oak,49
Toscana,417,1155217,microbio,16
Toscana,417,1155217,non_oak,16
Corton-Charlemagne Grand Cru Blanc,417,1155694,microbio,20
Corton-Charlemagne Grand Cru Blanc,417,1155694,non_oak,20
Les Noisetiers,417,1155762,microbio,37
Les Noisetiers,417,1155762,non_oak,37
R.D Extra Brut Champagne (Récemment Dégorgé),417,1164702,microbio,163
R.D Extra Brut Champagne (Récemment Dégorgé),417,1164702,non_oak,163
Pieve Santa Restituta Brunello di Montalcino,417,1165708,microbio,15
Pieve Santa Restituta Brunello di Montalcino,417,1165708,non_oak,15
Oreno Toscana,417,1166231,microbio,18
Oreno Toscana,417,1166231,non_oak,18
MV,417,1167182,microbio,113
MV,417,1167182,non_oak,113
Margaux (Grand Cru Classé),417,1168278,microbio,26
Margaux (Grand Cru Classé),417,1168278,non_oak,26
Isosceles,417,1169307,microbio,20
Isosceles,417,1169307,non_oak,20
San Vicente Rioja,417,1173140,microbio,14
San Vicente Rioja,417,1173140,non_oak,14
Capellanía Reserva,417,1173806,microbio,57
Capellanía Reserva,417,1173806,non_oak,57
Sauternes (Premier Grand Cru Classé),417,1174845,microbio,37
Sauternes (Premier Grand Cru Classé),417,1174845,non_oak,37
Valbuena 5º,417,1175427,microbio,69
Valbuena 5º,417,1175427,non_oak,69
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,1179539,microbio,24
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,1179539,non_oak,24
Victorino,417,1182681,microbio,24
Victorino,417,1182681,non_oak,24
Bibbona,417,1186753,microbio,12
Bibbona,417,1186753,non_oak,12
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,1191335,microbio,12
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,1191335,non_oak,12
Dom Ruinart Blanc de Blancs Brut Champagne,417,1192720,microbio,226
Dom Ruinart Blanc de Blancs Brut Champagne,417,1192720,non_oak,226
Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize',417,1203712,microbio,28
Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize',417,1203712,non_oak,28
Brut Rosé Champagne,417,1211816,microbio,190
Brut Rosé Champagne,417,1211816,non_oak,190
N.P.U. Extra Brut Champagne (Nec Plus Ultra),417,1218424,microbio,30
N.P.U. Extra Brut Champagne (Nec Plus Ultra),417,1218424,non_oak,30
Clio,417,1219218,microbio,22
Clio,417,1219218,non_oak,22
Douro,417,1222575,microbio,10
Douro,417,1222575,non_oak,10
Gran Enemigo,417,1235058,microbio,10
Gran Enemigo,417,1235058,non_oak,10
Vieilles Vignes Châteauneuf-du-Pape Blanc,417,1235876,microbio,11
Vieilles Vignes Châteauneuf-du-Pape Blanc,417,1235876,non_oak,11
Grand Siècle Champagne (Grande Cuvée),417,1238419,microbio,212
Grand Siècle Champagne (Grande Cuvée),417,1238419,non_oak,212
Reserva Ribera del Duero,417,1251730,microbio,12
Reserva Ribera del Duero,417,1251730,non_oak,12
'Giulio Ferrari' Riserva del Fondatore,417,1256452,microbio,48
'Giulio Ferrari' Riserva del Fondatore,417,1256452,non_oak,48
Silex,417,1257923,microbio,13
Silex,417,1257923,non_oak,13
Corton-Charlemagne Grand Cru,417,1290765,microbio,12
Corton-Charlemagne Grand Cru,417,1290765,non_oak,12
Amour de Deutz Millésimé Brut Champagne,417,1301256,microbio,95
Amour de Deutz Millésimé Brut Champagne,417,1301256,non_oak,95
Dalmau Rioja,417,1324170,microbio,15
Dalmau Rioja,417,1324170,non_oak,15
Rosé Brut Champagne Grand Cru 'Ambonnay',417,1370760,microbio,26
Rosé Brut Champagne Grand Cru 'Ambonnay',417,1370760,non_oak,26
Roda I Reserva Rioja,417,1383553,microbio,20
Roda I Reserva Rioja,417,1383553,non_oak,20
La Grande Dame Brut Rosé Champagne,417,1384933,microbio,15
La Grande Dame Brut Rosé Champagne,417,1384933,non_oak,15
Red,417,1386095,microbio,12
Red,417,1386095,non_oak,12
Vittorio Moretti,417,1415420,microbio,22
Vittorio Moretti,417,1415420,non_oak,22
Blanc des Millénaires,417,1441099,microbio,160
Blanc des Millénaires,417,1441099,non_oak,160
Côte-Rôtie La Turque,417,1473611,microbio,13
Côte-Rôtie La Turque,417,1473611,non_oak,13
Cava Celler Batlle,417,1476982,microbio,30
Cava Celler Batlle,417,1476982,non_oak,30
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,1604635,microbio,14
Saint-Émilion Grand Cru (Premier Grand Cru Classé),417,1604635,non_oak,14
Pessac-Léognan (Grand Cru Classé de Graves),417,1605285,microbio,14
Pessac-Léognan (Grand Cru Classé de Graves),417,1605285,non_oak,14
Chevalier-Montrachet Grand Cru Blanc,417,1607729,microbio,13
Chevalier-Montrachet Grand Cru Blanc,417,1607729,non_oak,13
Grand Vin Pauillac (Premier Grand Cru Classé),417,1655970,microbio,23
Grand Vin Pauillac (Premier Grand Cru Classé),417,1655970,non_oak,23
Pauillac (Premier Grand Cru Classé),417,1684223,microbio,73
Pauillac (Premier Grand Cru Classé),417,1684223,non_oak,73
Chassagne-Montrachet,417,1684635,microbio,14
Chassagne-Montrachet,417,1684635,non_oak,14
Sir Winston Churchill Brut Champagne,417,1692390,microbio,282
Sir Winston Churchill Brut Champagne,417,1692390,non_oak,282
Cuvée Risleus Brut Champagne Premier Cru,417,1716277,microbio,18
Cuvée Risleus Brut Champagne Premier Cru,417,1716277,non_oak,18
Nosotros Single Vineyard Nómade,417,1724358,microbio,14
Nosotros Single Vineyard Nómade,417,1724358,non_oak,14
5 Puttonyos Aszú (Blue Label),417,1789271,microbio,30
5 Puttonyos Aszú (Blue Label),417,1789271,non_oak,30
Evenstad Reserve Pinot Noir,417,1882725,microbio,12
Evenstad Reserve Pinot Noir,417,1882725,non_oak,12
Opus One,417,1911534,microbio,55
Opus One,417,1911534,non_oak,55
Tokaji Aszú 5 Puttonyos,417,1913596,microbio,30
Tokaji Aszú 5 Puttonyos,417,1913596,non_oak,30
Macán Clásico,417,1921801,microbio,15
Macán Clásico,417,1921801,non_oak,15
Vin de Constance (Natural Sweet),417,1958101,microbio,18
Vin de Constance (Natural Sweet),417,1958101,non_oak,18
Pinotage,417,1974082,microbio,17
Pinotage,417,1974082,non_oak,17
Champagne,417,2025939,microbio,10
Champagne,417,2025939,non_oak,10
Barón de Chirel Rioja Reserva,417,2026372,microbio,16
Barón de Chirel Rioja Reserva,417,2026372,non_oak,16
One Sixteen Chardonnay,417,2052637,microbio,16
One Sixteen Chardonnay,417,2052637,non_oak,16
Gaudium,417,2076733,microbio,11
Gaudium,417,2076733,non_oak,11
Brut Rosé Champagne,417,2114480,microbio,107
Brut Rosé Champagne,417,2114480,non_oak,107
V.P Extra Brut Champagne Grand Cru 'Ambonnay',417,2148396,microbio,52
V.P Extra Brut Champagne Grand Cru 'Ambonnay',417,2148396,non_oak,52
Brut Champagne (Gold),417,2240674,microbio,20
Brut Champagne (Gold),417,2240674,non_oak,20
Aile d'Argent Blanc Bordeaux,417,2284844,microbio,10
Aile d'Argent Blanc Bordeaux,417,2284844,non_oak,10
Gaia & Rey Langhe,417,2410111,microbio,17
Gaia & Rey Langhe,417,2410111,non_oak,17
CASK 23 Cabernet Sauvignon,417,2653222,microbio,10
CASK 23 Cabernet Sauvignon,417,2653222,non_oak,10
Red,417,2774263,microbio,10
Red,417,2774263,non_oak,10
P2 Plénitude Brut Champagne,417,3102815,microbio,161
P2 Plénitude Brut Champagne,417,3102815,non_oak,161
Cuvée des Enchanteleurs Brut Champagne,417,3630450,microbio,31
Cuvée des Enchanteleurs Brut Champagne,417,3630450,non_oak,31
Les Blanchiens Brut Nature Champagne Premier Cru,417,4000447,microbio,12
Les Blanchiens Brut Nature Champagne Premier Cru,417,4000447,non_oak,12
Reserve Chardonnay,417,5859611,microbio,10
Reserve Chardonnay,417,5859611,non_oak,10
Eight Years In The Desert,417,6044826,microbio,22
Eight Years In The Desert,417,6044826,non_oak,22
VV 26 Blanc de Blancs Vieilles Vignes Grand Cru Brut,417,6255066,microbio,11
VV 26 Blanc de Blancs Vieilles Vignes Grand Cru Brut,417,6255066,non_oak,11
Grande Cuvée,417,7122486,microbio,713
Grande Cuvée,417,7122486,non_oak,713
Single Barrel Champagne Grand Cru 'Le Mesnil-sur-Oger',417,9577421,microbio,10
Single Barrel Champagne Grand Cru 'Le Mesnil-sur-Oger',417,9577421,non_oak,10
